Chip,Plate_Location,Population_Name,no_accent_pop_name,Sample,CEL_file_name,Sex,Paternal_ID,Maternal_ID,Phenotype,Notes,Owner,Private/Public,City,State/Province,Country,Region,Latitude,Longitude,Year,Include_in_chip_manuscript
7,B11,Rio_de_Janeiro,Rio_de_Janeiro,RIO_065,RIO_066,M,,,,,Andrea Gloria-Soria,,Rio_de_Janeiro,Rio_de_Janeiro,Brazil,New_World,-22.908333,-43.196389,2014,
7,B12,Madeira,Madeira,MadP_012,MadP_013,M,,,,,Andrea Gloria-Soria,,Funchal,Madeira_Island,Portugal,New_World,32.666667,-16.916667,2012,
7,C01,Kaya_Forest,Kaya_Forest,KB_OV4_7,KB_OV4_8,,,,,,Andrea Gloria-Soria,,Kaya_Forest,Mombasa,Kenya,Africa,-3.931944,39.596111,2012,
7,C02,Kisumu,Kisumu,KS_A4,KS_A5,,,,,"Asembo, Kisumu",Andrea Gloria-Soria,,Kisumu,,Kenya,Africa,-1.194505,36.945573,2012,
7,C03,Nairobi,Nairobi,NBO_42,NBO_43,,,,,,Andrea Gloria-Soria,,Nairobi,Nairobi,Kenya,Africa,-1.28965,36.818011,2012,
7,C04,Majengo,Majengo,MJ_IN1_1,MJ_IN1_2,,,,,,Andrea Gloria-Soria,,Mombasa,Mombasa,Kenya,Africa,-4.048611,39.670556,2012,
7,C05,Yaounde,Yaounde,CAM_060,CAM_060,M,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,C06,Yaounde,Yaounde,CAM_041,CAM_041,F,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,C07,Trinidad,Trinidad,TRI_036,TRI_036,,,,,,Andrea Gloria-Soria,,,Trinidad,Republic_of_Trinidad_and_Tobago,New_World,10.669937,-61.515069,2014,
7,C08,Trinidad,Trinidad,TRI_031,TRI_031,,,,,,Andrea Gloria-Soria,,,Trinidad,Republic_of_Trinidad_and_Tobago,New_World,10.669937,-61.515069,2014,
7,C09,Rockefeller_FioCruz,Rockefeller_FioCruz,RockFC_001,RockFC_002,,,,,"Fio Cruz strain. Received around 1999 from a laboratory in Sao Paulo that received them originally from the CDC, USA.",Andrea Gloria-Soria,,,,Rockefeller,Lab,,,1999,
7,C10,Pakistan,Pakistan,PAK296,PAK297,,,,,,Andrea Gloria-Soria,,Attock,Punjab,Pakistan,Asia_Pacific,33.907222,72.311111,2010,
7,C11,Rio_de_Janeiro,Rio_de_Janeiro,RIO_064,RIO_065,M,,,,,Andrea Gloria-Soria,,Rio_de_Janeiro,Rio_de_Janeiro,Brazil,New_World,-22.908333,-43.196389,2014,
7,C12,Madeira,Madeira,MadP_011,MadP_012,M,,,,,Andrea Gloria-Soria,,Funchal,Madeira_Island,Portugal,New_World,32.666667,-16.916667,2012,
7,D01,Kaya_Forest,Kaya_Forest,KB_OV4_5,KB_OV4_6,,,,,,Andrea Gloria-Soria,,Kaya_Forest,Mombasa,Kenya,Africa,-3.931944,39.596111,2012,
7,D02,Kisumu,Kisumu,KS_A3,KS_A4,,,,,"Asembo, Kisumu",Andrea Gloria-Soria,,Kisumu,,Kenya,Africa,-1.194505,36.945573,2012,
7,D03,Nairobi,Nairobi,NBO_9,NBO_10,,,,,,Andrea Gloria-Soria,,Nairobi,Nairobi,Kenya,Africa,-1.28965,36.818011,2012,
7,D04,Majengo,Majengo,MJ_IN2_20,MJ_IN2_21,,,,,,Andrea Gloria-Soria,,Mombasa,Mombasa,Kenya,Africa,-4.048611,39.670556,2012,
7,D05,Yaounde,Yaounde,CAM_059,CAM_059,F,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,D06,Yaounde,Yaounde,CAM_040,CAM_040,F,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,D07,Trinidad,Trinidad,TRI_042,TRI_042,,,,,,Andrea Gloria-Soria,,,Trinidad,Republic_of_Trinidad_and_Tobago,New_World,10.669937,-61.515069,2014,
7,D08,Trinidad,Trinidad,TRI_030,TRI_030,,,,,,Andrea Gloria-Soria,,,Trinidad,Republic_of_Trinidad_and_Tobago,New_World,10.669937,-61.515069,2014,
7,D09,Costa_Rica,Costa_Rica,CR_017,CR_018,,,,,,Andrea Gloria-Soria,,,,Costa_Rica,New_World,9.938477,-84.0953,2014,
7,D10,Pakistan,Pakistan,PAK353,PAK354,,,,,,Andrea Gloria-Soria,,Karachi,Sindh,Pakistan,Asia_Pacific,24.86,67.01,2010,
7,D11,Rio_de_Janeiro,Rio_de_Janeiro,RIO_050,RIO_051,F,,,,,Andrea Gloria-Soria,,Rio_de_Janeiro,Rio_de_Janeiro,Brazil,New_World,-22.908333,-43.196389,2014,
7,D12,Madeira,Madeira,MadP_010,MadP_011,M,,,,,Andrea Gloria-Soria,,Funchal,Madeira_Island,Portugal,New_World,32.666667,-16.916667,2012,
7,E01,Kaya_Forest,Kaya_Forest,KB_OV4_4,KB_OV4_5,,,,,,Andrea Gloria-Soria,,Kaya_Forest,Mombasa,Kenya,Africa,-3.931944,39.596111,2012,
7,E02,Kisumu,Kisumu,KS_A2,KS_A3,,,,,"Asembo, Kisumu",Andrea Gloria-Soria,,Kisumu,,Kenya,Africa,-1.194505,36.945573,2012,
7,E03,Nairobi,Nairobi,NBO_5,NBO_6,,,,,,Andrea Gloria-Soria,,Nairobi,Nairobi,Kenya,Africa,-1.28965,36.818011,2012,
7,E04,Majengo,Majengo,MJ_IN2_15,MJ_IN2_16,,,,,FAILED,Andrea Gloria-Soria,,Mombasa,Mombasa,Kenya,Africa,-4.048611,39.670556,2012,
7,E05,Yaounde,Yaounde,CAM_047,CAM_047,F,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,E06,Yaounde,Yaounde,CAM_039,CAM_039,F,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,E07,Trinidad,Trinidad,TRI_040,TRI_041,,,,,,Andrea Gloria-Soria,,,Trinidad,Republic_of_Trinidad_and_Tobago,New_World,10.669937,-61.515069,2014,
7,E08,Rockefeller_FioCruz,Rockefeller_FioCruz,RockFC_016,RockFC_017,,,,,"Fio Cruz strain. Received around 1999 from a laboratory in Sao Paulo that received them originally from the CDC, USA.",Andrea Gloria-Soria,,,,Rockefeller,Lab,,,1999,
7,E09,Costa_Rica,Costa_Rica,CR_016,CR_017,,,,,,Andrea Gloria-Soria,,,,Costa_Rica,New_World,9.938477,-84.0953,2014,
7,E10,Pakistan,Pakistan,PAK351,PAK352,,,,,,Andrea Gloria-Soria,,Karachi,Sindh,Pakistan,Asia_Pacific,24.86,67.01,2010,
7,E11,Rio_de_Janeiro,Rio_de_Janeiro,RIO_049,RIO_050,F,,,,,Andrea Gloria-Soria,,Rio_de_Janeiro,Rio_de_Janeiro,Brazil,New_World,-22.908333,-43.196389,2014,
7,E12,Madeira,Madeira,MadP_007,MadP_008,M,,,,,Andrea Gloria-Soria,,Funchal,Madeira_Island,Portugal,New_World,32.666667,-16.916667,2012,
7,F01,Kaya_Forest,Kaya_Forest,KB_OV4_3,KB_OV4_4,,,,,,Andrea Gloria-Soria,,Kaya_Forest,Mombasa,Kenya,Africa,-3.931944,39.596111,2012,
7,F02,Kisumu,Kisumu,KS_A15,KS_A16,,,,,"Asembo, Kisumu",Andrea Gloria-Soria,,Kisumu,,Kenya,Africa,-1.194505,36.945573,2012,
7,F03,Nairobi,Nairobi,NBO_4,NBO_5,,,,,,Andrea Gloria-Soria,,Nairobi,Nairobi,Kenya,Africa,-1.28965,36.818011,2012,
7,F04,Majengo,Majengo,MJ_IN2_21,MJ_IN2_22,,,,,,Andrea Gloria-Soria,,Mombasa,Mombasa,Kenya,Africa,-4.048611,39.670556,2012,
7,F05,Yaounde,Yaounde,CAM_046,CAM_046,F,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,F06,Yaounde,Yaounde,CAM_038,CAM_038,M,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,F07,Trinidad,Trinidad,TRI_038,TRI_039,,,,,,Andrea Gloria-Soria,,,Trinidad,Republic_of_Trinidad_and_Tobago,New_World,10.669937,-61.515069,2014,
7,F08,Rockefeller_FioCruz,Rockefeller_FioCruz,RockFC_015,RockFC_016,,,,,"Fio Cruz strain. Received around 1999 from a laboratory in Sao Paulo that received them originally from the CDC, USA.",Andrea Gloria-Soria,,,,Rockefeller,Lab,,,1999,
7,F09,Costa_Rica,Costa_Rica,CR_022,CR_023,,,,,,Andrea Gloria-Soria,,,,Costa_Rica,New_World,9.938477,-84.0953,2014,
7,F10,Pakistan,Pakistan,PAK295,PAK296,,,,,,Andrea Gloria-Soria,,Attock,Punjab,Pakistan,Asia_Pacific,33.907222,72.311111,2010,
7,F11,Rio_de_Janeiro,Rio_de_Janeiro,RIO_048,RIO_049,F,,,,,Andrea Gloria-Soria,,Rio_de_Janeiro,Rio_de_Janeiro,Brazil,New_World,-22.908333,-43.196389,2014,
7,F12,Madeira,Madeira,MadP_006,MadP_007,M,,,,,Andrea Gloria-Soria,,Funchal,Madeira_Island,Portugal,New_World,32.666667,-16.916667,2012,
7,G01,Kaya_Forest,Kaya_Forest,KB_OV4_2,KB_OV4_3,,,,,,Andrea Gloria-Soria,,Kaya_Forest,Mombasa,Kenya,Africa,-3.931944,39.596111,2012,
7,G02,Kisumu,Kisumu,KS_A14,KS_A15,,,,,"Asembo, Kisumu",Andrea Gloria-Soria,,Kisumu,,Kenya,Africa,-1.194505,36.945573,2012,
7,G03,Nairobi,Nairobi,NBO_3,NBO_4,,,,,,Andrea Gloria-Soria,,Nairobi,Nairobi,Kenya,Africa,-1.28965,36.818011,2012,
7,G04,Majengo,Majengo,MJ_IN2_18,MJ_IN2_19,,,,,,Andrea Gloria-Soria,,Mombasa,Mombasa,Kenya,Africa,-4.048611,39.670556,2012,
7,G05,Yaounde,Yaounde,CAM_045,CAM_045,F,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,G06,Yaounde,Yaounde,CAM_037,CAM_037,M,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,G07,Trinidad,Trinidad,TRI_037,TRI_038,,,,,,Andrea Gloria-Soria,,,Trinidad,Republic_of_Trinidad_and_Tobago,New_World,10.669937,-61.515069,2014,
7,G08,Rockefeller_FioCruz,Rockefeller_FioCruz,RockFC_014,RockFC_015,,,,,"Fio Cruz strain. Received around 1999 from a laboratory in Sao Paulo that received them originally from the CDC, USA.",Andrea Gloria-Soria,,,,Rockefeller,Lab,,,1999,
7,G09,Costa_Rica,Costa_Rica,CR_019,CR_020,,,,,,Andrea Gloria-Soria,,,,Costa_Rica,New_World,9.938477,-84.0953,2014,
7,G10,Pakistan,Pakistan,PAK298B,PAK298B,,,,,,Andrea Gloria-Soria,,Attock,Punjab,Pakistan,Asia_Pacific,33.907222,72.311111,2010,
7,G11,Rio_de_Janeiro,Rio_de_Janeiro,NIT_002,NIT_003,M,,,,,Andrea Gloria-Soria,,Rio_de_Janeiro,Rio_de_Janeiro,Brazil,New_World,-22.908333,-43.196389,2014,
7,G12,Madeira,Madeira,MadP_004,MadP_005,M,,,,,Andrea Gloria-Soria,,Funchal,Madeira_Island,Portugal,New_World,32.666667,-16.916667,2012,
7,H01,Kaya_Forest,Kaya_Forest,KB_OV4_14,KB_OV4_15,,,,,,Andrea Gloria-Soria,,Kaya_Forest,Mombasa,Kenya,Africa,-3.931944,39.596111,2012,
7,H02,Kisumu,Kisumu,KS_A13,KS_A14,,,,,"Asembo, Kisumu",Andrea Gloria-Soria,,Kisumu,,Kenya,Africa,-1.194505,36.945573,2012,
7,H03,Nairobi,Nairobi,NBO_11,NBO_12,,,,,,Andrea Gloria-Soria,,Nairobi,Nairobi,Kenya,Africa,-1.28965,36.818011,2012,
7,H04,Majengo,Majengo,MJ_IN1_4,MJ_IN1_5,,,,,,Andrea Gloria-Soria,,Mombasa,Mombasa,Kenya,Africa,-4.048611,39.670556,2012,
7,H05,Yaounde,Yaounde,CAM_044,CAM_044,F,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,H06,Yaounde,Yaounde,CAM_010,CAM_010,F,,,,,Andrea Gloria-Soria,,Yaounde,Centre,Cameroon,Africa,3.866667,11.516667,2014,
7,H07,Trinidad,Trinidad,TRI_075,TRI_076,,,,,,Andrea Gloria-Soria,,,Trinidad,Republic_of_Trinidad_and_Tobago,New_World,10.669937,-61.515069,2014,
7,H08,Rockefeller_FioCruz,Rockefeller_FioCruz,RockFC_013,RockFC_014,,,,,"Fio Cruz strain. Received around 1999 from a laboratory in Sao Paulo that received them originally from the CDC, USA.",Andrea Gloria-Soria,,,,Rockefeller,Lab,,,1999,
7,H09,Pakistan,Pakistan,PAK300,PAK301,,,,,,Andrea Gloria-Soria,,Attock,Punjab,Pakistan,Asia_Pacific,33.907222,72.311111,2010,
7,H10,Rio_de_Janeiro,Rio_de_Janeiro,NIT_031,NIT_032,F,,,,,Andrea Gloria-Soria,,Rio_de_Janeiro,Rio_de_Janeiro,Brazil,New_World,-22.908333,-43.196389,2014,
7,H11,Costa_Rica,Costa_Rica,CR_021,CR_022,,,,,,Andrea Gloria-Soria,,,,Costa_Rica,New_World,9.938477,-84.0953,2014,
8,A01,RIDL_F1_6mo,RIDL_F1_6mo,JAC_148,JAC_148,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,A02,RIDL_F1_6mo,RIDL_F1_6mo,JAC_135,JAC_135,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,A03,RIDL_F1_6mo,RIDL_F1_6mo,JAC_125,JAC_125,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,A04,RIDL_F1_6mo,RIDL_F1_6mo,JAC_117,JAC_117,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,A05,RIDL_F1_6mo,RIDL_F1_6mo,JAC_109,JAC_109,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,A06,RIDL_F1_6mo,RIDL_F1_6mo,JAC_101,JAC_101,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,A07,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_171,JAC_171,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,A08,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_162,JAC_162,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,A09,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_152,JAC_152,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,A10,Post_Pedra_Branca_6mo,Post_Pedra_Branca_6mo,JAC_210,JAC_210,,,,,"Jac-sem: 21, Larva Selvagem, P.398",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157538,-40.5572926,2014,
8,A11,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_255,JAC_255,,,,,"Jac-sem: 17, Larva Selvagem, P.341",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
8,A12,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_247,JAC_247,,,,,"Jac-sem: 17, Larva Selvagem, P.341",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
8,B01,RIDL_F1_6mo,RIDL_F1_6mo,JAC_147,JAC_147,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,B02,RIDL_F1_6mo,RIDL_F1_6mo,JAC_134,JAC_134,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,B03,RIDL_F1_6mo,RIDL_F1_6mo,JAC_124,JAC_124,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,B04,RIDL_F1_6mo,RIDL_F1_6mo,JAC_116,JAC_116,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,B05,RIDL_F1_6mo,RIDL_F1_6mo,JAC_108,JAC_108,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,B06,RIDL_F1_6mo,RIDL_F1_6mo,JAC_205,JAC_205,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,B07,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_170,JAC_170,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,B08,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_161,JAC_161,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,B09,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_151,JAC_151,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,B10,Post_Pedra_Branca_6mo,Post_Pedra_Branca_6mo,JAC_209,JAC_209,,,,,"Jac-sem: 21, Larva Selvagem, P.398",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157538,-40.5572926,2014,
8,B11,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_254,JAC_254,,,,,"Jac-sem: 17, Larva Selvagem, P.341",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
8,B12,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_246,JAC_246,,,,,"Jac-sem: 17, Larva Selvagem, P.341",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
8,C01,RIDL_F1_6mo,RIDL_F1_6mo,JAC_146,JAC_146,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,C02,RIDL_F1_6mo,RIDL_F1_6mo,JAC_133,JAC_133,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,C03,RIDL_F1_6mo,RIDL_F1_6mo,JAC_123,JAC_123,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,C04,RIDL_F1_6mo,RIDL_F1_6mo,JAC_115,JAC_115,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,C05,RIDL_F1_6mo,RIDL_F1_6mo,JAC_107,JAC_107,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,C06,RIDL_F1_6mo,RIDL_F1_6mo,JAC_204,JAC_204,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,C07,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_169,JAC_169,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,C08,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_158,JAC_158,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,C09,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_150,JAC_150,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,C10,Post_Pedra_Branca_6mo,Post_Pedra_Branca_6mo,JAC_208,JAC_208,,,,,"Jac-sem: 21, Larva Selvagem, P.398",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157538,-40.5572926,2014,
8,C11,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_253,JAC_253,,,,,"Jac-sem: 17, Larva Selvagem, P.341",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
8,C12,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_245,JAC_245,,,,,"Jac-sem: 17, Larva Selvagem, P.341",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
8,D01,RIDL_F1_6mo,RIDL_F1_6mo,JAC_144,JAC_144,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,D02,RIDL_F1_6mo,RIDL_F1_6mo,JAC_132,JAC_132,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,D03,RIDL_F1_6mo,RIDL_F1_6mo,JAC_122,JAC_122,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,D04,RIDL_F1_6mo,RIDL_F1_6mo,JAC_114,JAC_114,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,D05,RIDL_F1_6mo,RIDL_F1_6mo,JAC_106,JAC_106,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,D06,RIDL_F1_6mo,RIDL_F1_6mo,JAC_202,JAC_202,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,D07,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_167,JAC_167,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,D08,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_157,JAC_157,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,D09,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_149,JAC_149,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,D10,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_228,JAC_228,,,,,"Jac-sem: 20, Larva Selvagem, P.342",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
8,D11,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_252,JAC_252,,,,,"Jac-sem: 17, Larva Selvagem, P.341",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
8,D12,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_244,JAC_244,,,,,"Jac-sem: 17, Larva Selvagem, P.341",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
8,E01,RIDL_F1_6mo,RIDL_F1_6mo,JAC_142,JAC_142,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,E02,RIDL_F1_6mo,RIDL_F1_6mo,JAC_130,JAC_130,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,E03,RIDL_F1_6mo,RIDL_F1_6mo,JAC_121,JAC_121,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,E04,RIDL_F1_6mo,RIDL_F1_6mo,JAC_113,JAC_113,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,E05,RIDL_F1_6mo,RIDL_F1_6mo,JAC_105,JAC_105,,,,,"Jac-sem: 21, Larva Transgenica, P.344",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,E06,RIDL_F1_6mo,RIDL_F1_6mo,JAC_201,JAC_201,,,,,"Jac-sem: 20, Larva Transgenica, P.381",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.157892,-40.5589122,2014,
8,E07,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_166,JAC_166,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,E08,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_156,JAC_156,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,E09,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_216,JAC_216,,,,,"Jac-sem: 20, Larva Selvagem, P.343",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.170537,-40.5485087,2014,
8,E10,Post_Catuaba_6mo,Post_Catuaba_6mo,JAC_226,JAC_226,,,,,"Jac-sem: 20, Larva Selvagem, P.342",Andrea Gloria-Soria,,Jacobina,Bahia,Brazil,New_World,-11.171267,-40.5502028,2014,
